shipment_id,customer_id,origin,destination,weight,volume,carrier,mode,status,arrival_date,departure_date,delivered_date
4051599,24780,WV,GUY,62359,1168455,USPS,air,received,2025-03-19,,
4051600,28597,MD,GRD,27223,1443858,USPS,air,received,2025-03-18,,
4051601,27002,NC,SLU,9822,1399514,FEDEX,sea,received,2025-01-27,,
4051602,19122,NM,SVG,21363,1509036,DHL,sea,delivered,2025-02-11,2025-03-04,2025-03-20
4051603,24926,DE,BIM,33847,1444046,UPS,air,delivered,2025-02-05,2025-03-16,2025-03-23
4051604,21541,IL,DOM,77920,115559,USPS,sea,intransit,2025-01-13,2025-03-22,
4051605,30826,AR,SVG,66228,1474921,UPS,air,intransit,2025-03-30,,
4051606,30521,NM,SLU,96054,1483668,FEDEX,air,intransit,2025-03-22,2025-03-28,
4051607,29822,ME,GUY,12307,684108,DHL,sea,intransit,2025-02-06,2025-02-12,
4051608,24503,TN,SLU,57429,790421,AMAZON,air,delivered,2025-03-25,2025-03-27,2025-03-31
4051609,34585,NM,BIM,80523,1760963,FEDEX,air,intransit,2025-03-07,2025-03-28,
4051610,23314,AK,ANU,17942,1790452,DHL,air,received,2025-03-20,,
4051611,18186,NE,SLU,84595,379938,UPS,sea,received,2025-01-27,,
4051612,22833,KS,ANU,19285,1492610,USPS,sea,received,2025-03-08,,
4051613,25720,HI,SKN,24148,1717479,UPS,sea,intransit,2025-02-26,2025-03-17,
4051614,14802,NC,GUY,7039,617956,FEDEX,sea,delivered,2025-03-27,,
4051615,12336,IA,DOM,64394,1817798,AMAZON,air,delivered,2025-03-15,2025-03-28,2025-04-01
4051616,19080,ND,SLU,30951,544173,DHL,sea,intransit,2025-01-05,2025-02-18,
4051617,22542,MS,SKN,14270,1051314,UPS,sea,received,2025-01-17,,
4051618,18209,SC,GUY,89389,1710616,AMAZON,sea,delivered,2025-02-03,2025-02-18,2025-03-03
4051619,28539,FL,SXM,53896,924784,USPS,sea,received,2025-01-11,,
4051620,22228,UT,GUY,41414,425674,AMAZON,air,intransit,2025-01-17,2025-02-13,
4051621,24152,MT,ANU,78513,585481,FEDEX,air,delivered,2025-01-14,2025-02-03,2025-03-23
4051622,10362,WA,GRD,59917,673359,USPS,sea,delivered,2025-02-13,2025-03-06,2025-03-19
4051623,17729,NE,SKN,33798,1887105,DHL,sea,received,2025-03-02,,
4051624,17972,NE,SLU,27454,1019683,DHL,sea,intransit,2025-01-17,2025-03-11,
4051625,11408,OH,ANU,35910,337437,DHL,air,intransit,2025-03-26,2025-03-27,
4051626,30089,IA,DOM,71210,768946,FEDEX,air,received,2025-03-22,,
4051627,11401,PA,GRD,47817,325436,AMAZON,air,delivered,2025-01-16,2025-02-02,2025-02-27
4051628,22908,AZ,SLU,45878,1327607,AMAZON,sea,received,2025-03-10,,
4051629,34554,MO,DOM,39138,548927,FEDEX,air,delivered,2025-02-13,2025-03-11,2025-04-03
4051630,16775,KS,GUY,56771,574350,DHL,sea,received,2025-02-04,,
4051631,32821,OR,SLU,50199,1021901,USPS,air,intransit,2025-02-16,2025-02-21,
4051632,23405,RI,SLU,38110,1871238,FEDEX,sea,received,2025-03-30,,
4051633,12754,MT,GUY,66572,991487,AMAZON,sea,received,2025-03-17,,
4051634,28216,WY,GUY,51716,1103569,FEDEX,sea,intransit,2025-02-05,2025-02-13,
4051635,28139,FL,SLU,73750,794361,DHL,air,received,2025-02-18,,
4051636,24899,MS,GUY,30320,301218,USPS,air,intransit,2025-03-03,2025-03-10,
4051637,14490,MO,GRD,66946,1675939,FEDEX,sea,delivered,2025-03-27,,
4051638,28406,WY,GRD,47866,933648,AMAZON,sea,delivered,2025-03-30,,
4051639,15164,NJ,SKN,52372,1692772,USPS,sea,received,2025-01-23,,
4051640,29818,SD,SVG,69666,1596068,USPS,air,received,2025-03-19,,
4051641,18210,MA,SLU,14955,742644,AMAZON,air,received,2025-01-26,,
4051642,16029,AZ,DOM,15345,1268707,USPS,air,received,2025-03-09,,
4051643,22904,CA,SVG,54897,1220460,AMAZON,air,received,2025-02-14,,
4051644,31353,KY,DOM,34816,408624,UPS,air,received,2025-02-12,,
4051645,13070,CO,FSXM,31505,1394341,USPS,air,intransit,2025-03-09,2025-03-28,
4051646,33775,VT,FSXM,78660,1289445,AMAZON,sea,delivered,2025-01-18,2025-03-18,2025-03-29
4051647,24135,IL,SKN,36907,497037,UPS,air,received,2025-03-28,,
4051648,31575,VA,SXM,31119,1597617,UPS,sea,delivered,2025-02-19,2025-02-21,2025-03-03
4051649,12862,NH,GUY,76517,904294,UPS,sea,received,2025-02-25,,
4051650,22320,TX,SXM,36066,1647355,AMAZON,sea,delivered,2025-02-03,2025-02-16,2025-03-19
4051651,26969,UT,GUY,77366,130586,UPS,air,delivered,2025-02-05,2025-02-15,2025-03-09
4051652,24035,OH,SVG,95132,1112154,AMAZON,air,delivered,2025-02-24,2025-03-01,2025-03-07
4051653,23573,VA,DOM,73610,1008238,FEDEX,air,intransit,2025-01-27,2025-03-23,
4051654,13815,AL,SVG,44403,1938892,AMAZON,air,received,2025-02-05,,
4051655,19835,TN,FSXM,92419,1022301,FEDEX,sea,delivered,2025-04-04,,
4051656,16300,AK,GUY,15067,252835,DHL,sea,intransit,2025-01-17,2025-02-28,
4051657,11407,TN,DOM,20978,1318532,USPS,sea,delivered,2025-01-26,2025-03-05,2025-03-29
4051658,29208,RI,ANU,71155,96400,FEDEX,sea,received,2025-02-09,,
4051659,33978,DE,SVG,18546,1146749,DHL,air,received,2025-01-10,,
4051660,20251,MT,SVG,99818,560840,UPS,air,delivered,2025-01-14,2025-02-23,2025-03-12
4051661,33776,PA,SKN,97318,344640,AMAZON,air,delivered,2025-01-10,2025-03-20,2025-03-31
4051662,11735,WY,BIM,88155,1461037,USPS,sea,received,2025-03-28,,
4051663,28575,NH,FSXM,25370,783304,UPS,sea,delivered,2025-02-22,2025-02-24,2025-03-29
4051664,26259,CA,GRD,67949,1416385,USPS,sea,delivered,2025-02-10,2025-02-23,2025-02-25
4051665,26071,MT,GUY,84807,1061680,UPS,sea,intransit,2025-03-13,2025-03-22,
4051666,34667,OK,FSXM,45957,1911043,AMAZON,sea,received,2025-01-15,,
4051667,10897,NJ,DOM,10394,425667,FEDEX,air,intransit,2025-03-25,2025-03-27,
4051668,30400,IL,SLU,64819,22324,UPS,air,intransit,2025-03-18,2025-03-28,
4051669,15045,HI,SXM,23784,1286104,UPS,sea,received,2025-01-25,,
4051670,12320,MT,SLU,25928,347399,AMAZON,air,received,2025-02-24,,
4051671,29846,IL,DOM,11101,1060648,UPS,air,received,2025-02-02,,
4051672,23550,WI,FSXM,16034,332759,UPS,sea,received,2025-02-07,,
4051673,30947,FL,GRD,8850,238453,USPS,air,received,2025-03-28,,
4051674,29715,SC,FSXM,94862,1207904,DHL,sea,intransit,2025-01-09,2025-01-28,
4051675,22565,NJ,BIM,23559,723534,AMAZON,air,intransit,2025-03-08,2025-03-17,
4051676,17064,VT,SXM,31683,1106775,AMAZON,sea,received,2025-02-25,,
4051677,10891,LA,GUY,92456,77355,AMAZON,sea,intransit,2025-03-01,2025-03-24,
4051678,25810,IN,GUY,37737,1655818,UPS,sea,intransit,2025-01-26,2025-02-28,
4051679,11387,FL,GUY,50707,858084,FEDEX,air,intransit,2025-01-04,2025-01-20,
4051680,23898,ID,SXM,51499,1641638,AMAZON,sea,intransit,2025-03-04,2025-03-19,
4051681,12273,NJ,BIM,59264,1174955,AMAZON,air,received,2025-01-13,,
4051682,17092,HI,SVG,87053,1230809,AMAZON,air,received,2025-01-31,,
4051683,28395,NV,SKN,61160,192908,USPS,sea,received,2025-02-28,,
4051684,28205,NC,GUY,11159,893942,FEDEX,air,intransit,2025-02-03,2025-03-05,
4051685,27443,AZ,DOM,10147,1455813,FEDEX,air,delivered,2025-03-13,2025-03-17,2025-03-31
4051686,31303,NY,SXM,58593,1129238,DHL,air,delivered,2025-04-03,,
4051687,21981,VA,GUY,56973,1459078,FEDEX,air,intransit,2025-01-05,2025-03-26,
4051688,18291,GA,GRD,36776,938786,DHL,air,received,2025-03-06,,
4051689,23674,IL,SLU,85634,1775915,UPS,sea,intransit,2025-02-07,2025-02-12,
4051690,33867,AZ,BIM,44714,371039,FEDEX,sea,received,2025-01-31,,
4051691,25225,AL,GRD,76979,1351817,UPS,sea,received,2025-02-05,,
4051692,19849,TN,SKN,80448,562677,DHL,air,delivered,2025-02-05,2025-02-18,2025-03-14
4051693,14682,VA,SXM,71396,1897118,DHL,air,delivered,2025-01-27,2025-03-17,2025-03-18
4051694,32009,CO,SLU,75744,412881,AMAZON,air,delivered,2025-04-04,,
4051695,22187,KS,GUY,44448,933548,FEDEX,air,received,2025-03-19,,
4051696,25945,WV,SVG,57538,97364,DHL,sea,intransit,2025-03-09,2025-03-19,
4051697,26402,CO,ANU,26091,1632585,AMAZON,sea,intransit,2025-02-08,2025-02-26,
4051698,34733,WI,GUY,26680,1353772,AMAZON,sea,intransit,2025-01-27,2025-02-11,
4051699,29878,NH,GUY,33402,482564,FEDEX,air,delivered,2025-01-18,2025-01-19,2025-01-24
4051700,22540,NJ,ANU,30791,1097731,UPS,air,received,2025-03-14,,
4051701,16137,MN,FSXM,58613,1445683,DHL,air,intransit,2025-01-22,2025-01-23,
4051702,25304,IN,SKN,25514,845786,AMAZON,air,received,2025-04-03,,
4051703,17941,ME,SLU,13431,1812250,AMAZON,sea,intransit,2025-01-05,2025-03-05,
4051704,14079,WA,GRD,76790,1813366,AMAZON,air,received,2025-01-26,,
4051705,18272,WA,GRD,47646,1915059,USPS,air,delivered,2025-02-20,2025-03-03,2025-03-23
4051706,23301,NM,GRD,99750,1211458,AMAZON,air,intransit,2025-01-19,2025-03-15,
4051707,12376,CO,SVG,37965,803487,FEDEX,air,delivered,2025-03-08,2025-03-25,2025-04-02
4051708,18088,NJ,SLU,58891,1284375,FEDEX,sea,intransit,2025-03-18,2025-03-23,
4051709,25919,GA,SXM,84155,447267,UPS,sea,intransit,2025-03-07,2025-03-12,
4051710,30009,ME,FSXM,5061,1917466,USPS,sea,intransit,2025-01-27,2025-03-08,
4051711,34351,MS,DOM,11063,1070270,AMAZON,sea,received,2025-01-17,,
4051712,20511,AZ,FSXM,76701,1253228,USPS,sea,received,2025-02-17,,
4051713,10625,NE,SVG,41347,730585,FEDEX,sea,delivered,2025-01-11,2025-02-19,2025-03-28
4051714,14824,NC,FSXM,55633,197562,FEDEX,air,received,2025-04-04,,
4051715,27484,NE,SVG,10299,1528834,FEDEX,air,delivered,2025-04-04,,
4051716,19923,MI,SKN,39512,24860,DHL,air,delivered,2025-01-04,2025-02-26,2025-03-05
4051717,16892,KY,GRD,82257,1937256,FEDEX,sea,intransit,2025-01-16,2025-02-10,
4051718,16379,GA,SVG,79931,618200,AMAZON,sea,delivered,2025-01-24,2025-02-06,2025-02-23
4051719,29627,CA,BIM,98844,894685,DHL,sea,delivered,2025-01-17,2025-01-29,2025-03-27
4051720,12735,IN,BIM,42406,759656,USPS,air,delivered,2025-02-09,2025-03-09,2025-03-27
4051721,32255,ID,BIM,56348,1281942,AMAZON,air,intransit,2025-03-21,2025-03-23,
4051722,24694,AK,SLU,63576,430903,DHL,air,received,2025-02-07,,
4051723,19447,AK,SKN,68688,989657,FEDEX,sea,received,2025-02-23,,
4051724,11074,FL,SLU,15873,1503366,DHL,air,received,2025-01-22,,
4051725,33367,TN,GUY,73197,500225,DHL,sea,intransit,2025-02-01,2025-02-05,
4051726,16013,ID,DOM,9030,1707031,AMAZON,sea,delivered,2025-01-25,2025-02-17,2025-03-17
4051727,20877,MS,GUY,89989,314350,AMAZON,air,received,2025-04-04,,
4051728,27661,IN,SVG,51002,866157,USPS,air,delivered,2025-02-04,2025-02-08,2025-02-23
4051729,27035,MT,SXM,76026,1070255,DHL,air,received,2025-01-30,,
4051730,10614,CT,GUY,31183,1902708,DHL,sea,received,2025-04-03,,
4051731,21117,OR,FSXM,19300,1348831,UPS,sea,delivered,2025-02-18,2025-03-20,2025-03-24
4051732,14072,PA,GUY,91972,1034183,UPS,sea,received,2025-02-04,,
4051733,34772,IL,FSXM,5648,1582594,USPS,air,delivered,2025-03-10,2025-03-24,2025-03-27
4051734,28306,HI,SKN,40891,1652258,UPS,air,received,2025-01-16,,
4051735,30280,NH,SKN,54621,379197,AMAZON,air,received,2025-01-03,,
4051736,20322,MO,ANU,15522,1762132,AMAZON,air,received,2025-02-04,,
4051737,23301,SD,SLU,72728,250389,USPS,sea,intransit,2025-03-18,2025-03-21,
4051738,15884,RI,DOM,50970,1191752,DHL,sea,delivered,2025-03-13,2025-03-22,2025-03-26
4051739,27438,IL,SXM,96552,232242,FEDEX,air,received,2025-04-03,,
4051740,26978,RI,SXM,44605,1196229,UPS,air,intransit,2025-01-13,2025-03-25,
4051741,12937,MS,ANU,21805,1878860,UPS,sea,delivered,2025-01-31,2025-03-20,2025-03-27
4051742,12125,WA,SLU,22367,1247566,USPS,sea,delivered,2025-03-07,2025-03-20,2025-04-01
4051743,11216,IA,ANU,45210,48867,USPS,sea,intransit,2025-01-08,2025-03-02,
4051744,26973,HI,GRD,35831,452195,AMAZON,sea,received,2025-02-01,,
4051745,13002,NJ,SXM,23717,1608081,AMAZON,air,delivered,2025-01-18,2025-02-17,2025-02-26
4051746,22572,CA,FSXM,80978,1327259,DHL,air,received,2025-02-17,,
4051747,32060,NY,GRD,86799,379002,USPS,air,delivered,2025-01-16,2025-02-28,2025-03-04
4051748,26300,CO,GRD,99853,1884739,FEDEX,air,intransit,2025-01-23,2025-03-15,
4051749,26966,OR,BIM,73813,488140,DHL,air,received,2025-02-23,,
4051750,19380,SD,GUY,91461,164483,USPS,sea,intransit,2025-02-04,2025-03-21,
4051751,28985,SD,SVG,44415,1189474,UPS,air,received,2025-03-18,,
4051752,30956,MN,GRD,24569,377624,USPS,air,received,2025-01-25,,
4051753,17438,ID,BIM,41880,1931349,DHL,air,delivered,2025-03-11,2025-03-14,2025-03-20
4051754,30668,MT,BIM,45740,750615,FEDEX,air,intransit,2025-02-08,2025-03-25,
4051755,11178,VA,FSXM,42757,1630304,AMAZON,air,received,2025-01-14,,
4051756,19558,NH,SKN,30901,800543,AMAZON,sea,received,2025-01-16,,
4051757,22918,NY,GRD,56816,1462837,DHL,sea,intransit,2025-03-01,2025-03-20,
4051758,27485,GA,GUY,98939,1059277,AMAZON,sea,intransit,2025-04-03,,
4051759,24295,VT,SVG,53636,532933,USPS,air,received,2025-04-04,,
4051760,28292,VA,SXM,91815,1812002,AMAZON,sea,intransit,2025-03-17,2025-03-18,
4051761,19556,MO,SKN,61058,1852307,USPS,air,delivered,2025-01-26,2025-02-17,2025-02-19
4051762,18889,AR,BIM,44403,1221724,AMAZON,sea,intransit,2025-02-07,2025-02-26,
4051763,30388,MO,GRD,42572,1595195,USPS,sea,intransit,2025-01-08,2025-02-11,
4051764,32662,AL,FSXM,10357,1811223,DHL,air,received,2025-01-26,,
4051765,29714,MI,ANU,9090,1547402,USPS,air,delivered,2025-01-05,2025-03-14,2025-03-17
4051766,29116,CA,SLU,18058,36395,AMAZON,air,delivered,2025-02-01,2025-02-26,2025-03-08
4051767,19394,MI,GUY,97556,511803,DHL,air,received,2025-02-10,,
4051768,31172,MS,SXM,70821,1751026,USPS,air,received,2025-01-06,,
4051769,19490,WY,FSXM,89369,1496461,USPS,sea,delivered,2025-03-29,,
4051770,31735,FL,GUY,57800,1605729,AMAZON,air,delivered,2025-01-17,2025-02-22,2025-03-26
4051771,13850,PA,GRD,72606,645783,FEDEX,air,received,2025-01-17,,
4051772,13318,WV,GRD,30255,686197,DHL,sea,received,2025-03-29,,
4051773,18980,VA,SLU,81898,755578,DHL,sea,received,2025-01-17,,
4051774,20584,VT,GUY,35414,1817430,DHL,air,received,2025-01-26,,
4051775,10315,TN,SVG,27181,1050697,AMAZON,sea,delivered,2025-02-04,2025-02-24,2025-03-28
4051776,10948,KY,GRD,78181,1565785,AMAZON,air,delivered,2025-02-07,2025-02-15,2025-02-17
4051777,19931,AZ,ANU,19886,836586,DHL,sea,intransit,2025-04-04,,
4051778,24301,VT,SVG,69071,1135981,AMAZON,sea,intransit,2025-01-18,2025-02-21,
4051779,14457,GA,BIM,28032,1112618,DHL,sea,received,2025-03-01,,
4051780,25791,IL,SVG,65744,390513,USPS,air,delivered,2025-02-22,2025-03-01,2025-03-28
4051781,22526,RI,GUY,73190,239139,UPS,air,received,2025-01-23,,
4051782,34175,GA,GUY,30789,1420313,AMAZON,sea,received,2025-03-29,,
4051783,24081,PA,SLU,45454,1529391,DHL,sea,delivered,2025-01-08,2025-02-01,2025-03-07
4051784,16060,ME,SVG,14578,1830179,AMAZON,sea,received,2025-03-03,,
4051785,15576,OK,SVG,13446,1355928,DHL,air,delivered,2025-02-25,2025-03-19,2025-03-23
4051786,17370,ME,SXM,58986,1864277,AMAZON,air,received,2025-01-14,,
4051787,26711,OR,GRD,56424,606016,USPS,air,intransit,2025-02-21,2025-03-06,
4051788,21231,AK,SLU,66432,419885,AMAZON,air,delivered,2025-04-01,,
4051789,10409,CO,GRD,63832,440955,FEDEX,air,received,2025-02-18,,
4051790,12453,TX,SVG,66336,841256,UPS,sea,intransit,2025-03-24,2025-03-27,
4051791,20611,FL,SXM,23510,458513,FEDEX,air,delivered,2025-02-28,2025-03-28,2025-03-30
4051792,24824,MD,BIM,13552,870750,UPS,air,delivered,2025-02-13,2025-03-09,2025-03-13
4051793,19073,MS,GUY,11563,1974266,FEDEX,sea,delivered,2025-04-01,,
4051794,27509,FL,GUY,29457,982053,USPS,air,received,2025-01-14,,
4051795,16203,OR,GUY,48106,1725769,FEDEX,air,delivered,2025-01-13,2025-02-22,2025-04-02
4051796,22245,NJ,GRD,39896,290703,AMAZON,sea,intransit,2025-03-14,2025-03-19,
4051797,20770,RI,GRD,96344,1530001,FEDEX,air,delivered,2025-02-14,2025-03-10,2025-03-23
4051798,33547,GA,DOM,83908,304035,AMAZON,sea,delivered,2025-03-11,2025-03-20,2025-03-25
4051799,17881,PA,GRD,51271,431945,AMAZON,sea,intransit,2025-01-16,2025-03-21,
4051800,29445,NV,ANU,52939,15788,DHL,sea,received,2025-02-06,,
4051801,15429,ID,SXM,82084,586092,DHL,sea,intransit,2025-04-01,,
4051802,28235,CT,BIM,53216,953824,DHL,sea,intransit,2025-02-05,2025-03-15,
4051803,15811,ND,BIM,39097,1134210,FEDEX,air,intransit,2025-03-10,2025-03-24,
4051804,25243,AK,FSXM,93441,739717,USPS,sea,delivered,2025-03-27,,
4051805,20256,WV,GRD,88847,1957050,USPS,sea,intransit,2025-03-12,2025-03-28,
4051806,21172,OK,DOM,12954,280908,UPS,sea,delivered,2025-03-18,2025-03-21,2025-03-28
4051807,26969,GA,FSXM,90999,1667655,USPS,air,delivered,2025-02-14,2025-02-24,2025-04-03
4051808,19213,NC,BIM,61218,1011736,DHL,sea,delivered,2025-01-24,2025-01-28,2025-02-11
4051809,13078,UT,SVG,18808,27124,FEDEX,air,delivered,2025-01-09,2025-03-01,2025-03-16
4051810,24078,MS,SXM,41933,277938,DHL,sea,intransit,2025-02-03,2025-03-13,
4051811,14687,AR,DOM,14926,1151210,DHL,air,intransit,2025-02-01,2025-02-18,
4051812,10986,VT,SKN,58127,348409,FEDEX,air,delivered,2025-03-27,,
4051813,13946,LA,GUY,86666,1902271,USPS,sea,received,2025-03-28,,
4051814,24222,OK,BIM,45919,1477450,FEDEX,sea,intransit,2025-01-12,2025-02-16,
4051815,31608,SC,SLU,90756,321196,FEDEX,air,received,2025-01-18,,
4051816,26689,HI,SVG,62873,1450625,FEDEX,air,received,2025-01-30,,
4051817,28576,KS,GRD,68396,1297970,DHL,air,received,2025-01-05,,
4051818,17201,AL,BIM,96520,856179,UPS,sea,delivered,2025-01-22,2025-02-17,2025-04-02
4051819,14138,SC,SXM,50219,572216,AMAZON,air,delivered,2025-02-06,2025-02-07,2025-03-10
4051820,26942,SD,ANU,40875,1959049,USPS,sea,intransit,2025-02-03,2025-02-05,
4051821,21734,AL,BIM,19321,102667,USPS,sea,delivered,2025-01-22,2025-01-25,2025-02-09
4051822,22988,NM,SXM,10402,834322,DHL,sea,delivered,2025-01-28,2025-02-14,2025-03-31
4051823,14043,IL,SXM,54373,1276923,UPS,sea,delivered,2025-03-30,,
4051824,12396,MT,GRD,80105,41911,UPS,sea,received,2025-04-02,,
4051825,16557,MN,SKN,79966,1688647,AMAZON,sea,delivered,2025-01-11,2025-02-13,2025-03-09
4051826,28294,MA,SXM,24813,1659036,AMAZON,air,delivered,2025-03-22,2025-03-23,2025-04-02
4051827,32491,WV,SXM,58554,785688,DHL,air,received,2025-02-21,,
4051828,32817,WV,DOM,98968,607054,FEDEX,sea,intransit,2025-03-03,2025-03-15,
4051829,32131,AK,GUY,33862,129396,USPS,sea,received,2025-01-13,,
4051830,28302,MA,GRD,9496,1132354,FEDEX,air,delivered,2025-01-27,2025-02-01,2025-03-03
4051831,15431,MD,GUY,64382,1561198,UPS,sea,intransit,2025-01-15,2025-01-16,
4051832,30298,OK,SXM,40672,1658910,USPS,sea,delivered,2025-02-22,2025-03-05,2025-03-29
4051833,28396,IN,SVG,43072,539595,DHL,sea,delivered,2025-02-21,2025-02-27,2025-04-01
4051834,11585,KY,GUY,5783,956495,UPS,sea,delivered,2025-02-03,2025-03-24,2025-03-26
4051835,10446,IN,SXM,43945,1514184,DHL,sea,intransit,2025-03-30,,
4051836,17636,UT,SLU,91123,619830,FEDEX,sea,received,2025-03-01,,
4051837,15813,AZ,GUY,99877,80490,DHL,sea,delivered,2025-03-17,2025-03-18,2025-03-29
4051838,28096,WI,FSXM,20711,493906,AMAZON,air,intransit,2025-02-19,2025-02-20,
4051839,13288,OK,GUY,30982,712803,USPS,air,received,2025-01-25,,
4051840,25410,CA,GUY,93300,1693907,AMAZON,air,delivered,2025-03-20,2025-03-24,2025-03-29
4051841,20977,HI,GRD,37234,355685,FEDEX,air,delivered,2025-04-02,,
4051842,24100,NC,ANU,10468,239183,DHL,sea,received,2025-03-02,,
4051843,30657,NY,GUY,10384,1318861,USPS,air,intransit,2025-01-31,2025-02-14,
4051844,29292,ME,SXM,80029,813957,DHL,air,delivered,2025-01-28,2025-03-06,2025-03-31
4051845,33037,IA,SLU,65361,1692461,AMAZON,sea,received,2025-03-10,,
4051846,13875,IL,DOM,46234,1974500,DHL,air,intransit,2025-03-15,2025-03-28,
4051847,13584,IL,GUY,20521,1555233,USPS,air,intransit,2025-02-03,2025-02-24,
4051848,14432,FL,SLU,60505,1279495,USPS,air,intransit,2025-01-27,2025-02-05,
4051849,20253,VT,SLU,93923,654909,USPS,sea,received,2025-01-06,,
4051850,29517,MI,SLU,54816,1215844,USPS,air,delivered,2025-02-05,2025-03-09,2025-04-01
4051851,10705,VA,GUY,75092,1694260,AMAZON,sea,delivered,2025-02-21,2025-03-21,2025-03-23
4051852,31079,NY,ANU,9905,1905596,DHL,air,received,2025-03-03,,
4051853,34569,MD,FSXM,68579,1705735,USPS,sea,received,2025-02-26,,
4051854,18105,TN,SXM,45009,778232,UPS,sea,received,2025-03-01,,
4051855,10170,PA,ANU,57523,700819,USPS,sea,delivered,2025-02-02,2025-02-25,2025-03-07
4051856,25929,KY,GUY,81028,1549793,AMAZON,sea,received,2025-03-25,,
4051857,14842,OK,GRD,36100,1135351,DHL,sea,received,2025-03-21,,
4051858,27340,MI,SXM,15656,450112,DHL,sea,received,2025-03-22,,
4051859,24553,AZ,SXM,10721,1364259,USPS,air,intransit,2025-01-29,2025-02-19,
4051860,11518,WY,SLU,87909,483322,AMAZON,air,intransit,2025-01-31,2025-03-12,
4051861,20992,VA,GUY,27228,525620,DHL,sea,delivered,2025-02-25,2025-03-01,2025-03-09
4051862,28364,MO,GUY,60108,1680125,FEDEX,air,delivered,2025-03-03,2025-03-19,2025-03-22
4051863,25735,SD,ANU,73403,1140976,DHL,air,received,2025-02-13,,
4051864,28550,VT,GUY,36103,209569,DHL,air,delivered,2025-03-11,2025-03-13,2025-03-18
4051865,10906,IL,SLU,85709,1375941,UPS,sea,delivered,2025-03-06,2025-03-28,2025-04-01
4051866,20716,NV,GUY,56595,1550446,USPS,sea,received,2025-02-06,,
4051867,31644,TX,SLU,86563,317705,UPS,sea,intransit,2025-03-04,2025-03-17,
4051868,33390,AK,BIM,18208,1817935,DHL,sea,delivered,2025-01-07,2025-02-04,2025-02-08
4051869,15188,NM,SLU,91978,1176309,FEDEX,sea,delivered,2025-02-23,2025-03-08,2025-03-09
4051870,34420,ME,BIM,94157,827768,UPS,air,intransit,2025-04-04,,
4051871,21837,NC,GRD,73276,1543502,USPS,sea,intransit,2025-03-08,2025-03-25,
4051872,30126,MI,SLU,95746,788293,UPS,sea,delivered,2025-03-05,2025-03-23,2025-04-03
4051873,16377,KS,DOM,45017,826808,UPS,sea,intransit,2025-01-18,2025-02-24,
4051874,26306,PA,SLU,61716,1021387,USPS,air,received,2025-01-06,,
4051875,25314,MT,SLU,48012,229590,AMAZON,air,intransit,2025-01-15,2025-03-25,
4051876,14622,OH,SKN,55997,1654043,DHL,sea,received,2025-03-17,,
4051877,33436,ID,SXM,7075,252225,USPS,air,intransit,2025-03-26,2025-03-28,
4051878,13727,MO,SVG,69367,63398,USPS,sea,delivered,2025-01-31,2025-02-09,2025-02-28
4051879,24875,AZ,DOM,93320,1707309,AMAZON,air,delivered,2025-02-08,2025-03-04,2025-03-25
4051880,16190,MN,SKN,13209,1829780,DHL,air,delivered,2025-01-09,2025-02-10,2025-03-27
4051881,26861,VA,ANU,37146,1460127,USPS,air,intransit,2025-02-20,2025-03-09,
4051882,23857,MI,GRD,82554,1551772,AMAZON,air,delivered,2025-01-25,2025-01-29,2025-03-24
4051883,24275,TX,DOM,25056,1892822,USPS,sea,intransit,2025-02-13,2025-02-27,
4051884,13020,KS,BIM,74926,586932,UPS,sea,delivered,2025-03-31,,
4051885,25337,MA,SLU,49272,1053485,FEDEX,sea,delivered,2025-03-10,2025-03-28,2025-04-03
4051886,23774,ME,GRD,40866,724173,DHL,sea,delivered,2025-03-28,,
4051887,22423,OH,SXM,70179,1174404,UPS,sea,delivered,2025-03-01,2025-03-25,2025-04-03
4051888,33083,ME,BIM,44750,855306,FEDEX,air,received,2025-02-25,,
4051889,15015,WI,FSXM,42449,1833604,FEDEX,sea,intransit,2025-03-07,2025-03-26,
4051890,24557,TX,SLU,91937,945105,USPS,air,delivered,2025-02-23,2025-02-26,2025-03-20
4051891,25910,MT,DOM,97698,740486,USPS,sea,received,2025-01-12,,
